Timestamp,Temperature (°C),Humidity (%),lpg,co,smoke
2024-10-08 18:14:02.289,27.0,33.0,12.69,8.49,0.77
2024-10-08 18:14:08.593,27.0,34.0,14.14,293.63,5.2
2024-10-08 18:14:14.993,27.1,33.0,10.6,153.95,4.24
2024-10-08 18:14:21.295,27.0,33.0,10.8,270.3,73.07
2024-10-08 18:14:27.696,27.0,33.0,0.18,310.92,83.98
2024-10-08 18:14:34.147,27.0,33.0,1.18,213.93,77.64
2024-10-08 18:14:40.479,27.0,33.0,0.88,0.07,0.62
2024-10-08 18:14:46.779,27.1,33.0,12.98,0.45,0.18
2024-10-08 18:14:53.096,27.1,33.0,0.25,4.89,58.97
2024-10-08 18:14:59.386,27.1,33.0,0.75,225.45,176.53
2024-10-08 18:15:05.784,27.1,33.0,13.27,675.17,6.47
2024-10-08 18:15:12.113,27.1,34.0,0.21,0.09,1.2
2024-10-08 18:15:18.471,27.0,34.0,21.44,0.11,1.03
2024-10-08 18:15:24.764,27.1,34.0,0.07,0.51,0.18
2024-10-08 18:15:31.171,27.1,34.0,17.79,0.61,0.92
2024-10-08 18:15:37.526,27.1,34.0,11.77,867.96,0.78
2024-10-08 18:15:43.875,27.1,33.0,13.28,887.6,0.82
2024-10-08 18:15:50.224,27.1,33.0,9.01,332.04,0.78
2024-10-08 18:15:56.578,27.1,33.0,18.64,253.57,184.55
2024-10-08 18:16:02.930,27.0,34.0,0.35,975.52,221.6
2024-10-08 18:16:09.286,27.0,35.0,0.07,0.67,7.63
2024-10-08 18:16:15.731,27.1,34.0,0.27,738.96,135.07
2024-10-08 18:16:22.076,27.1,34.0,16.48,571.03,135.1
2024-10-08 18:16:29.226,27.0,33.0,0.17,0.09,0.72
2024-10-08 18:16:35.590,27.1,33.0,22.35,385.1,7.2
2024-10-08 18:16:41.944,27.0,34.0,0.3,753.98,93.53
2024-10-08 18:16:48.287,27.0,34.0,12.46,384.05,7.03
2024-10-08 18:16:54.650,27.0,34.0,0.07,0.56,5.21
2024-10-08 18:17:00.993,27.0,33.0,0.1,1949.25,170.72
2024-10-08 18:17:07.438,27.0,33.0,1.74,624.97,146.52
2024-10-08 18:17:13.791,27.0,33.0,0.27,421.77,141.36
2024-10-08 18:17:20.125,27.0,33.0,16.85,0.1,0.83
2024-10-08 18:17:26.422,26.9,33.0,2.05,0.68,0.19
2024-10-08 18:17:32.838,26.9,33.0,0.26,180.29,493.97
2024-10-08 18:17:39.170,27.0,33.0,14.17,0.1,0.99
2024-10-08 18:17:45.509,26.9,33.0,0.2,0.48,0.94
2024-10-08 18:17:51.793,26.9,33.0,0.07,0.58,0.58
2024-10-08 18:17:58.124,26.9,33.0,16.65,352.13,3.94
2024-10-08 18:18:04.579,27.0,33.0,1.5,474.43,122.62
2024-10-08 18:18:10.920,27.0,33.0,13.58,5.92,0.65
2024-10-08 18:18:17.217,27.0,33.0,18.1,6.01,0.19
2024-10-08 18:18:23.610,27.0,33.0,0.88,0.09,0.56
2024-10-08 18:18:29.963,27.0,33.0,15.51,0.11,1.12
2024-10-08 18:18:36.319,27.0,34.0,19.53,1241.2,0.74
2024-10-08 18:18:42.666,27.0,34.0,11.19,434.22,0.74
2024-10-08 18:18:48.017,27.0,34.0,17.88,403.27,0.83
2024-10-08 18:18:55.336,27.0,34.0,0.19,0.09,0.76
2024-10-08 18:19:01.708,27.0,34.0,20.07,0.72,0.85
2024-10-08 18:19:08.088,26.9,34.0,0.06,0.57,0.19
2024-10-08 18:19:14.443,27.0,34.0,0.07,0.71,0.24
2024-10-08 18:19:20.862,27.0,33.0,10.27,1075.65,0.91
2024-10-08 18:19:27.227,26.9,33.0,0.04,0.39,99.71
2024-10-08 18:19:33.625,26.9,33.0,8.96,4.1,0.4
2024-10-08 18:19:39.027,26.9,34.0,0.05,6.39,90.69
2024-10-08 18:19:46.358,27.0,34.0,11.26,5.51,0.68
2024-10-08 18:19:52.704,26.9,34.0,10.48,0.54,0.66
2024-10-08 18:19:59.086,26.9,33.0,0.17,130.38,0.13
2024-10-08 18:20:06.189,26.9,33.0,0.75,0.33,48.39
2024-10-08 18:20:12.890,26.8,33.0,11.64,198.43,47.61
2024-10-08 18:20:19.222,26.9,33.0,0.57,0.07,0.51
2024-10-08 18:20:25.575,26.9,33.0,7.1,0.32,0.55
2024-10-08 18:20:31.937,26.8,33.0,0.92,119.85,76.74
2024-10-08 18:20:38.268,26.9,33.0,0.63,0.07,0.61
2024-10-08 18:20:44.579,27.0,33.0,0.84,73.27,3.15
2024-10-08 18:20:50.989,26.9,34.0,0.05,5.25,55.44
2024-10-08 18:20:57.319,26.9,34.0,11.63,0.33,0.57
2024-10-08 18:21:03.667,26.9,34.0,8.18,0.07,0.68
2024-10-08 18:21:09.021,26.9,33.0,10.17,5.51,0.64
2024-10-08 18:21:16.366,26.9,34.0,15.36,0.55,0.71
2024-10-08 18:21:23.143,26.9,35.0,0.07,425.46,98.97
2024-10-08 18:21:29.469,26.8,34.0,0.84,0.07,0.71
2024-10-08 18:21:35.827,26.9,34.0,16.21,377.14,0.7
2024-10-08 18:21:43.169,26.9,34.0,0.19,0.08,1.07
2024-10-08 18:21:49.512,26.8,34.0,0.17,0.45,3.9
2024-10-08 18:21:55.918,26.7,34.0,0.14,0.28,0.66
2024-10-08 18:22:02.649,26.8,34.0,8.41,0.07,0.55
2024-10-08 18:22:08.025,26.7,33.0,0.04,0.38,0.58
2024-10-08 18:22:15.322,26.8,33.0,0.15,0.05,4.64
2024-10-08 18:22:21.697,26.8,34.0,8.31,0.07,4.18
2024-10-08 18:22:28.354,26.9,34.0,10.03,0.43,0.52
2024-10-08 18:22:34.712,26.8,33.0,0.19,206.06,3.4
2024-10-08 18:22:41.072,26.7,33.0,0.06,0.36,3.33
2024-10-08 18:22:47.807,26.8,33.0,0.76,0.06,0.56
2024-10-08 18:22:55.254,26.8,33.0,0.15,0.41,66.13
2024-10-08 18:23:01.641,26.7,34.0,6.45,149.4,0.66
2024-10-08 18:23:08.195,26.8,34.0,5.31,201.81,0.63
2024-10-08 18:23:14.499,26.7,34.0,0.75,166.9,102.65
2024-10-08 18:23:20.882,26.7,34.0,0.79,0.06,0.63
2024-10-08 18:23:27.400,26.7,34.0,10.14,3.62,61.47
2024-10-08 18:23:33.697,26.7,33.0,0.18,217.81,77.73
2024-10-08 18:23:39.033,26.8,34.0,12.35,0.07,0.68
2024-10-08 18:23:46.356,26.7,34.0,0.17,0.05,4.03
2024-10-08 18:23:52.646,26.6,34.0,0.2,160.85,118.08
2024-10-08 18:23:58.976,26.6,34.0,0.87,0.07,0.66
2024-10-08 18:24:05.264,26.6,34.0,0.05,0.35,0.13
2024-10-08 18:24:11.550,26.6,33.0,0.14,0.04,3.61
2024-10-08 18:24:17.911,26.6,33.0,0.12,0.06,0.57
2024-10-08 18:24:24.215,26.7,33.0,0.04,0.44,0.14
2024-10-08 18:24:30.621,26.7,33.0,11.66,0.06,0.5
2024-10-08 18:24:36.982,26.8,33.0,1.18,148.95,45.13
2024-10-08 18:24:43.329,26.7,34.0,7.17,276.81,55.63
2024-10-08 18:24:49.679,26.8,35.0,4.38,173.07,82.72
2024-10-08 18:24:55.033,26.7,34.0,0.18,255.73,55.35
2024-10-08 18:25:02.469,26.7,34.0,11.42,0.44,0.63
2024-10-08 18:25:08.863,26.7,34.0,0.18,0.5,0.14
2024-10-08 18:25:15.284,26.8,34.0,0.05,8.62,76.49
2024-10-08 18:25:21.563,26.8,35.0,0.82,0.44,0.15
2024-10-08 18:25:27.990,26.8,34.0,0.05,0.35,46.86
2024-10-08 18:25:34.273,26.8,34.0,9.02,391.57,4.73
2024-10-08 18:25:40.669,26.7,34.0,11.16,176.67,0.61
2024-10-08 18:25:46.034,26.8,34.0,0.18,0.36,82.41
2024-10-08 18:25:53.387,26.8,34.0,0.05,0.49,0.19
2024-10-08 18:25:59.678,26.7,34.0,0.13,0.48,84.72
2024-10-08 18:26:05.015,26.8,34.0,11.12,421.04,0.82
2024-10-08 18:26:12.425,26.9,34.0,0.28,285.84,141.84
2024-10-08 18:26:18.772,26.9,34.0,0.25,233.31,105.47
2024-10-08 18:26:25.127,26.9,34.0,0.07,9.89,88.73
2024-10-08 18:26:31.468,26.9,34.0,0.37,4271.03,483.74
2024-10-08 18:26:37.803,26.9,36.0,75.79,0.22,1.7
2024-10-08 18:26:44.177,26.9,35.0,0.1,1.53,16.69
2024-10-08 18:26:50.482,26.8,35.0,2.34,1.28,15.53
2024-10-08 18:26:56.818,26.9,36.0,2.71,0.94,164.01
2024-10-08 18:27:03.214,26.9,35.0,0.42,2002.31,260.31
2024-10-08 18:27:09.557,26.8,35.0,44.22,1740.25,10.0
2024-10-08 18:27:15.870,26.9,35.0,0.18,0.61,176.07
2024-10-08 18:27:22.251,26.7,34.0,18.68,405.27,0.83
2024-10-08 18:27:28.602,26.9,34.0,15.85,1071.87,0.84
2024-10-08 18:27:34.975,26.9,34.0,0.05,0.61,0.19
2024-10-08 18:27:41.408,26.8,34.0,1.3,166.17,265.9
2024-10-08 18:27:47.716,26.9,34.0,0.17,4.79,4.4
2024-10-08 18:27:54.085,26.9,34.0,0.18,0.12,0.64
2024-10-08 18:28:00.451,27.0,35.0,8.82,260.28,4.97
2024-10-08 18:28:06.760,26.9,35.0,0.19,0.43,137.52
2024-10-08 18:28:13.174,26.9,34.0,0.21,6.2,0.18
2024-10-08 18:28:19.694,27.0,34.0,10.28,0.38,0.58
2024-10-08 18:28:25.019,26.9,34.0,0.14,0.07,3.32
2024-10-08 18:28:32.398,27.0,34.0,8.8,209.69,0.65
2024-10-08 18:28:38.698,26.9,34.0,11.69,128.25,4.14
2024-10-08 18:28:44.006,26.9,34.0,0.05,0.78,55.43
2024-10-08 18:28:51.298,26.9,34.0,0.55,4.17,55.73
2024-10-08 18:28:57.737,26.9,34.0,11.91,3.64,0.13
2024-10-08 18:29:04.138,27.1,34.0,7.41,3.05,0.48
2024-10-08 18:29:10.501,26.9,34.0,0.05,138.34,38.29
2024-10-08 18:29:16.799,27.0,33.0,0.1,0.37,49.62
2024-10-08 18:29:23.187,26.9,33.0,6.26,38.42,0.5
2024-10-08 18:29:29.524,26.9,33.0,0.1,0.05,0.56
2024-10-08 18:29:35.879,27.0,33.0,8.31,0.06,0.54
2024-10-08 18:29:42.340,27.0,34.0,0.15,287.59,3.37
2024-10-08 18:29:48.680,27.0,34.0,8.98,0.2,0.0
2024-10-08 18:29:54.023,26.8,34.0,0.07,0.03,0.26
2024-10-08 18:30:01.387,26.9,34.0,0.23,30.23,1.4
2024-10-08 18:30:07.747,26.8,34.0,0.03,1.23,20.58
2024-10-08 18:30:14.075,26.9,34.0,2.67,0.03,0.29
2024-10-08 18:30:20.424,27.0,34.0,2.89,0.02,0.3
2024-10-08 18:30:26.738,26.8,33.0,0.06,25.97,20.08
2024-10-08 18:30:32.033,26.9,33.0,0.52,18.79,23.52
2024-10-08 18:30:39.376,26.8,33.0,3.57,41.21,0.32
2024-10-08 18:30:45.717,26.8,33.0,2.66,0.03,0.26
2024-10-08 18:30:52.083,26.9,33.0,0.03,43.98,23.52
2024-10-08 18:30:58.415,26.9,33.0,3.17,0.04,0.33
2024-10-08 18:31:04.789,26.8,33.0,0.03,0.24,0.07
2024-10-08 18:31:11.099,26.8,33.0,0.08,0.03,0.3
2024-10-08 18:31:17.792,26.8,33.0,0.03,0.21,1.34
2024-10-08 18:31:24.129,26.9,33.0,0.54,57.72,25.98
2024-10-08 18:31:30.486,26.8,33.0,0.03,1.47,20.5
2024-10-08 18:31:36.929,26.9,34.0,4.5,42.59,23.76
2024-10-08 18:31:43.279,26.8,34.0,0.12,40.5,31.95
2024-10-08 18:31:49.635,26.9,33.0,0.1,2.13,29.48
2024-10-08 18:31:55.969,26.9,33.0,4.47,1.92,0.34
2024-10-08 18:32:02.316,26.9,33.0,3.5,0.2,0.35
2024-10-08 18:32:08.678,26.9,33.0,0.37,41.98,23.84
2024-10-08 18:32:14.975,26.8,33.0,0.07,1.76,25.69
2024-10-08 18:32:21.352,26.9,33.0,0.08,0.04,0.33
2024-10-08 18:32:27.717,26.9,33.0,3.93,88.73,2.31
2024-10-08 18:32:34.078,26.8,33.0,0.03,1.79,21.82
2024-10-08 18:32:40.410,26.8,34.0,3.8,1.75,0.35
2024-10-08 18:32:46.766,26.9,33.0,3.18,51.46,14.69
2024-10-08 18:32:53.136,26.9,33.0,0.03,0.14,0.39
2024-10-08 18:32:59.479,26.8,33.0,0.35,0.16,1.69
2024-10-08 18:33:06.110,26.7,33.0,7.33,0.22,0.11
2024-10-08 18:33:13.382,26.8,33.0,0.73,0.37,0.51
2024-10-08 18:33:19.740,26.8,33.0,0.85,71.92,59.87
2024-10-08 18:33:26.088,26.7,33.0,0.29,115.23,3.82
2024-10-08 18:33:32.429,26.7,33.0,10.44,0.43,0.72
2024-10-08 18:33:38.734,26.8,35.0,8.05,234.68,5.21
2024-10-08 18:33:45.259,26.7,34.0,0.05,0.5,0.66
2024-10-08 18:33:51.585,26.7,34.0,9.33,280.82,5.4
2024-10-08 18:33:57.929,26.7,34.0,8.8,4.56,0.68
2024-10-08 18:34:04.289,26.6,34.0,0.2,176.8,106.24
2024-10-08 18:34:10.590,26.7,34.0,0.11,5.23,43.25
2024-10-08 18:34:16.987,26.7,34.0,0.28,185.19,66.94
2024-10-08 18:34:23.298,26.6,34.0,0.13,0.08,0.63
2024-10-08 18:34:29.605,26.7,34.0,0.05,0.44,0.16
2024-10-08 18:34:35.916,26.7,34.0,14.43,0.11,0.74
2024-10-08 18:34:42.242,26.7,34.0,0.15,0.09,0.59
2024-10-08 18:34:48.616,26.7,34.0,1.37,0.43,0.6
2024-10-08 18:34:54.982,26.6,34.0,0.2,0.35,4.13
2024-10-08 18:35:01.418,26.6,34.0,10.07,3.71,0.66
2024-10-08 18:35:07.770,26.6,34.0,41.99,3508.56,1.56
2024-10-08 18:35:14.106,26.6,34.0,0.29,0.18,1.28
2024-10-08 18:35:20.474,26.5,34.0,2.0,1673.14,333.37
2024-10-08 18:35:26.009,26.6,34.0,0.26,0.13,1.29
2024-10-08 18:35:33.334,26.5,34.0,0.32,1.05,1.78
2024-10-08 18:35:39.663,26.6,34.0,45.36,15.73,0.29
2024-10-08 18:35:45.970,26.5,34.0,3.37,4411.66,945.66
2024-10-08 18:35:52.254,26.4,35.0,2.38,1.62,0.43
2024-10-08 18:35:58.679,26.4,35.0,0.08,1.58,1.56
2024-10-08 18:36:04.000,26.4,35.0,0.36,0.22,1.75
2024-10-08 18:36:11.325,26.4,35.0,0.33,1.11,637.06
2024-10-08 18:36:17.617,26.4,35.0,0.12,18.25,863.26
2024-10-08 18:36:23.939,26.4,35.0,0.28,0.17,1.63
2024-10-08 18:36:30.234,26.3,35.0,0.1,1.16,0.36
2024-10-08 18:36:36.652,26.4,35.0,56.63,21.54,1.72
2024-10-08 18:36:42.948,26.4,35.0,102.41,20.29,0.37
2024-10-08 18:36:49.328,26.4,35.0,0.33,0.18,12.3
2024-10-08 18:36:55.685,26.4,35.0,0.27,0.15,1.45
2024-10-08 18:37:02.053,26.4,35.0,52.27,4164.32,525.77
2024-10-08 18:37:08.399,26.4,35.0,40.31,2894.0,1.58
2024-10-08 18:37:14.698,26.4,35.0,1.74,5584.27,1.34
2024-10-08 18:37:20.979,26.3,35.0,0.33,0.2,1.39
2024-10-08 18:37:27.280,26.3,35.0,0.34,1.41,0.33
2024-10-08 18:37:33.586,26.4,35.0,59.0,27.32,1.82
2024-10-08 18:37:39.903,26.3,35.0,0.33,0.14,1015.12
2024-10-08 18:37:46.282,26.3,35.0,74.45,1.33,1.27
2024-10-08 18:37:52.653,26.3,35.0,2.19,4958.05,679.83
2024-10-08 18:38:01.869,26.3,35.0,0.12,17.84,13.32
2024-10-08 18:38:08.186,26.3,35.0,0.3,0.19,1.66
2024-10-08 18:38:14.526,26.3,35.0,0.35,0.22,1.75
2024-10-08 18:38:20.896,26.3,35.0,33.18,31.83,1.99
2024-10-08 18:38:27.245,26.3,35.0,135.36,38.77,2.02
2024-10-08 18:38:33.608,26.2,35.0,0.14,8046.99,573.06
2024-10-08 18:38:39.953,26.3,35.0,5.33,5660.77,1683.75
2024-10-08 18:38:46.304,26.3,35.0,0.46,2982.15,635.05
2024-10-08 18:38:52.640,26.3,35.0,66.08,28.36,2.05
2024-10-08 18:38:58.973,26.3,35.0,0.38,0.18,1.76
2024-10-08 18:39:05.263,26.3,35.0,0.12,1.58,1.23
2024-10-08 18:39:11.601,26.3,35.0,0.01,0.01,0.03
2024-10-08 18:39:17.958,26.3,35.0,0.12,1.5,1.99
2024-10-08 18:39:24.326,26.3,35.0,0.45,2.57,0.45
2024-10-08 18:39:30.636,26.3,36.0,193.01,8793.54,43.08
2024-10-08 18:39:36.993,26.3,36.0,0.16,60.16,4330.76
2024-10-08 18:39:43.340,26.3,36.0,0.86,8713.85,2949.45
2024-10-08 18:39:49.678,26.3,37.0,175.26,81.98,2.52
2024-10-08 18:39:55.035,26.3,36.0,0.6,10606.77,4133.24
2024-10-08 18:40:02.367,26.3,36.0,0.47,0.31,2.16
2024-10-08 18:40:08.660,26.3,36.0,0.14,1.91,0.46
2024-10-08 18:40:14.932,26.4,35.0,0.44,81.74,1686.15
2024-10-08 18:40:21.310,26.3,36.0,0.43,0.3,1.92
2024-10-08 18:40:27.679,26.4,35.0,1.11,469.93,30.3
2024-10-08 18:40:33.017,26.3,35.0,0.29,2.36,0.4
2024-10-08 18:40:40.356,26.3,35.0,0.11,0.05,0.42
2024-10-08 18:40:46.667,26.3,36.0,4.74,122.14,0.61
2024-10-08 18:40:53.065,26.3,35.0,7.98,4.22,0.58
2024-10-08 18:40:59.420,26.3,35.0,0.15,99.77,71.27
2024-10-08 18:41:05.748,26.3,35.0,0.12,0.05,0.55
2024-10-08 18:41:12.101,26.3,35.0,0.11,0.05,0.5
2024-10-08 18:41:18.469,26.3,35.0,0.55,83.69,61.6
2024-10-08 18:41:24.817,26.3,35.0,1.02,107.39,57.27
2024-10-08 18:41:31.110,26.3,35.0,4.1,115.45,0.45
2024-10-08 18:41:37.378,26.3,35.0,0.12,0.05,0.44
2024-10-08 18:41:43.765,26.3,35.0,0.02,27.99,15.46
2024-10-08 18:41:49.042,26.3,35.0,0.05,0.13,0.06
2024-10-08 18:41:56.328,26.3,35.0,0.05,0.02,0.19
2024-10-08 18:42:02.636,26.2,35.0,0.02,0.13,0.06
2024-10-08 18:42:08.911,26.3,36.0,0.07,0.14,1.21
2024-10-08 18:42:15.197,26.2,36.0,0.37,16.45,16.59
2024-10-08 18:42:21.543,26.3,35.0,2.83,27.17,0.97
2024-10-08 18:42:27.892,26.2,35.0,2.94,39.36,1.4
2024-10-08 18:42:34.199,26.3,36.0,0.07,0.49,19.3
2024-10-08 18:42:40.611,26.3,37.0,0.03,0.16,0.29
2024-10-08 18:42:46.043,26.3,36.0,0.46,40.52,1.53
2024-10-08 18:42:53.337,26.3,36.0,2.78,38.14,0.09
2024-10-08 18:42:59.740,26.3,35.0,2.4,43.99,1.28
2024-10-08 18:43:05.049,26.2,35.0,0.07,1.32,20.06
2024-10-08 18:43:12.421,26.3,36.0,0.06,0.02,0.24
2024-10-08 18:43:18.802,26.3,35.0,0.02,0.11,0.44
2024-10-08 18:43:25.227,26.2,36.0,1.76,0.05,0.31
2024-10-08 18:43:31.577,26.2,36.0,3.07,43.94,0.32
2024-10-08 18:43:38.065,26.2,36.0,0.03,0.17,0.09
2024-10-08 18:43:44.370,26.2,36.0,0.08,0.03,0.33
2024-10-08 18:43:50.736,26.3,36.0,0.54,36.41,1.56
2024-10-08 18:43:57.187,26.2,36.0,2.21,27.59,1.49
2024-10-08 18:44:03.492,26.2,36.0,0.3,1.33,16.2
2024-10-08 18:44:09.799,26.3,35.0,0.03,0.2,0.35
2024-10-08 18:44:16.118,26.2,36.0,0.08,0.04,0.37
2024-10-08 18:44:22.488,26.1,36.0,0.11,1.43,14.37
2024-10-08 18:44:28.795,26.1,36.0,0.07,0.03,1.68
2024-10-08 18:44:35.096,26.2,36.0,0.03,0.18,0.09
2024-10-08 18:44:41.413,26.1,36.0,0.4,0.03,0.34
2024-10-08 18:44:47.772,26.1,36.0,0.64,43.91,0.33
2024-10-08 18:44:54.110,26.1,36.0,0.29,0.15,0.29
2024-10-08 18:45:00.526,26.1,36.0,0.37,1.43,21.34
2024-10-08 18:45:06.042,26.0,36.0,0.29,1.33,1.58
2024-10-08 18:45:13.513,26.0,36.0,3.1,25.22,0.28
2024-10-08 18:45:19.840,26.0,36.0,0.11,0.18,25.0
2024-10-08 18:45:26.235,26.0,36.0,0.07,36.84,25.04
2024-10-08 18:45:32.542,26.1,36.0,0.63,61.03,1.88
2024-10-08 18:45:38.847,26.1,37.0,0.09,0.04,0.39
2024-10-08 18:45:45.140,26.0,37.0,3.83,2.12,0.27
2024-10-08 18:45:51.579,26.1,36.0,0.36,1.79,20.53
2024-10-08 18:45:57.924,26.0,36.0,0.55,36.37,31.52
2024-10-08 18:46:04.266,26.0,36.0,3.73,44.67,1.7
2024-10-08 18:46:10.626,26.0,36.0,0.18,113.44,993.01
2024-10-08 18:46:16.923,26.0,36.0,234.14,77.74,2434.15
2024-10-08 18:46:23.312,25.9,36.0,60.42,22.76,1.08
2024-10-08 18:46:29.659,26.0,36.0,49.52,21.04,1.48
2024-10-08 18:46:35.965,25.9,36.0,1.99,1536.6,708.89
2024-10-08 18:46:42.279,26.0,36.0,0.11,1.45,0.35
2024-10-08 18:46:48.616,25.9,36.0,0.1,2588.41,474.01
2024-10-08 18:46:54.941,25.9,36.0,0.31,0.19,1.64
2024-10-08 18:47:01.368,25.9,36.0,1.7,0.19,774.67
2024-10-08 18:47:07.661,25.9,36.0,0.46,2026.0,285.9
2024-10-08 18:47:13.018,25.9,36.0,0.19,3.86,23.04
2024-10-08 18:47:20.338,25.9,36.0,2.92,0.22,2.14
2024-10-08 18:47:26.647,25.9,36.0,163.52,16388.51,2.17
2024-10-08 18:47:33.060,25.9,36.0,0.56,2.83,1318.0
2024-10-08 18:47:39.345,25.9,36.0,108.13,6488.01,2.39
2024-10-08 18:47:45.735,25.9,36.0,3.7,0.31,2.32
2024-10-08 18:47:52.151,25.9,36.0,1.37,1462.61,421.56
2024-10-08 18:47:58.447,25.8,36.0,0.47,1050.73,516.29
2024-10-08 18:48:04.783,25.8,36.0,19.09,0.14,1.09
2024-10-08 18:48:11.158,25.8,36.0,0.08,1.61,16.07
2024-10-08 18:48:17.452,25.8,37.0,0.47,1.78,1254.25
2024-10-08 18:48:23.837,25.8,38.0,130.51,14351.6,1.88
2024-10-08 18:48:30.275,25.8,38.0,0.37,0.28,1.93
2024-10-08 18:48:36.590,25.8,37.0,60.73,9724.89,17.01
2024-10-08 18:48:42.928,25.8,37.0,2.7,1.6,0.45
2024-10-08 18:48:49.344,25.8,37.0,1.81,2017.94,1.4
2024-10-08 18:48:55.687,25.8,37.0,1.33,1311.1,14.81
2024-10-08 18:49:02.191,25.8,37.0,54.16,3817.96,12.14
2024-10-08 18:49:08.587,25.8,37.0,24.42,1182.53,1.37
2024-10-08 18:49:14.980,25.8,37.0,1.49,1.05,0.3
2024-10-08 18:49:21.376,25.8,36.0,0.27,0.13,1.31
2024-10-08 18:49:27.738,25.9,36.0,24.42,1719.94,10.86
2024-10-08 18:49:33.037,25.8,36.0,26.61,1798.37,9.15
2024-10-08 18:49:40.441,25.8,37.0,25.99,828.39,346.29
2024-10-08 18:49:46.770,25.8,37.0,0.24,0.15,1.14
2024-10-08 18:49:53.239,25.8,37.0,24.36,216624.06,29858.64
2024-10-08 18:50:06.303,25.7,36.0,0.63,4.96,3545.8
2024-10-08 18:50:12.697,25.8,36.0,10.44,67009.46,9529.16
2024-10-08 18:50:18.028,25.7,37.0,0.31,0.16,1.69
2024-10-08 18:50:25.409,25.7,37.0,0.28,3.35,3.91
2024-10-08 18:50:34.811,25.7,37.0,2224.49,17759730.0,159.95
2024-10-08 18:50:41.141,25.7,36.0,0.89,0.8,5.5
2024-10-08 18:50:47.478,25.7,37.0,1.04,0.73,4.93
2024-10-08 18:50:53.848,25.7,37.0,1581.57,0.72,5.33
2024-10-08 18:51:00.192,25.7,37.0,1.24,0.87,6.43
2024-10-08 18:51:06.555,25.7,37.0,15.46,215.47,9.26
2024-10-08 18:51:12.896,25.7,37.0,748.03,0.52,4.23
2024-10-08 18:51:19.253,25.8,37.0,564.5,85726.67,49.28
2024-10-08 18:51:25.644,25.7,37.0,8.9,4.7,0.66
2024-10-08 18:51:31.917,25.7,37.0,0.7,0.44,4.8
2024-10-08 18:51:38.307,25.7,37.0,1.36,112749.84,10161.21
2024-10-08 18:51:44.741,25.7,37.0,9.33,0.54,5.34
2024-10-08 18:51:52.192,25.7,37.0,6.47,0.48,9115.2
2024-10-08 18:51:58.537,25.7,37.0,0.84,145.32,4936.24
2024-10-08 18:52:04.959,25.7,37.0,0.3,5.45,0.79
2024-10-08 18:52:11.384,25.7,37.0,1.54,41257.04,13588.17
2024-10-08 18:52:17.999,25.7,37.0,0.75,5.04,7035.42
2024-10-08 18:52:24.320,25.8,37.0,7.1,3.39,0.71
2024-10-08 18:52:30.742,25.7,37.0,1.13,5.15,6955.67
2024-10-08 18:52:36.093,25.8,37.0,0.25,8.69,88.48
2024-10-08 18:52:43.531,25.8,38.0,581.49,81967.73,58.28
2024-10-08 18:52:49.101,25.8,37.0,0.13,2.66,1.86
2024-10-08 18:53:40.379,25.8,37.0,11.11,11399.05,4571.2
2024-10-08 18:53:59.390,25.8,37.0,199.05,93.79,1563.46
2024-10-08 18:54:11.072,25.8,37.0,135.51,55.72,482459872.0
2024-10-08 18:54:18.443,25.9,37.0,211.79,76.83,1164.7
2024-10-08 18:54:24.759,25.7,37.0,3.12,60996.52,23082.19
2024-10-08 18:54:31.214,25.8,37.0,1.11,8.2,36981.95
2024-10-08 18:54:37.610,25.8,38.0,42.03,1329834.0,106937.49
2024-10-08 18:54:44.272,25.7,38.0,2.11,5.87,181293.94
2024-10-08 18:54:50.583,25.8,37.0,1.22,0.92,7.02
2024-10-08 18:54:56.967,25.7,37.0,0.3,1117433.25,45174.65
2024-10-08 18:55:03.323,25.8,37.0,0.8,6.57,88.24
2024-10-08 18:55:09.616,25.8,37.0,10.15,189.85,39821.02
2024-10-08 18:55:15.005,25.9,37.0,959.01,292826.22,5.95
2024-10-08 18:55:22.391,25.8,37.0,0.27,5.02,0.98
2024-10-08 18:55:28.718,25.8,36.0,0.26,6.2,111.03
2024-10-08 18:55:35.157,25.9,36.0,484.82,140617.03,13525.58
2024-10-08 18:55:41.508,26.0,36.0,15.03,168258.47,13571.06
2024-10-08 18:55:47.963,25.9,36.0,0.43,59245.06,6723.28
2024-10-08 18:55:54.294,26.0,36.0,421.31,0.45,3.13
2024-10-08 18:56:00.573,25.9,36.0,0.23,3.7,0.64
2024-10-08 18:56:06.025,26.0,36.0,0.2,3.09,0.96
2024-10-08 18:56:13.463,26.0,36.0,4.54,88.02,3477.46
2024-10-08 18:56:19.804,25.9,36.0,193.09,50286.65,5636.38
2024-10-08 18:56:26.134,26.0,36.0,0.66,0.46,3.08
2024-10-08 18:56:32.483,26.1,36.0,0.66,0.41,3.3
2024-10-08 18:56:38.836,25.9,36.0,3.93,0.3,2.9
2024-10-08 18:56:45.190,26.1,36.0,321.9,3.74,3.52
2024-10-08 18:56:51.550,25.9,36.0,9.9,18318.46,6017.98
2024-10-08 18:56:57.881,26.1,36.0,0.69,0.4,3.3
2024-10-08 18:57:04.226,26.0,36.0,0.52,0.31,3.99
2024-10-08 18:57:10.516,25.9,36.0,0.19,3.46,0.49
2024-10-08 18:57:16.950,26.0,35.0,0.81,74.35,4246.77
